Transaction_ID,Cardholder_Name,Age,Gender,Transaction_Amount,Merchant_Name,Merchant_Category,City,Transaction_Time,International_Transaction,Card_Present,Failed_Attempts,Fraud
TXN1642,Holly Carlson,45,Female,3568.9,Hobbs-Ewing,Fashion,Bangalore,04-03-2026 00:20,0,0,3,0
TXN1643,Michael Bryant,60,Female,1845.25,Bell and Sons,Fuel,Chennai,28-06-2025 10:47,1,0,5,1
TXN1644,Lawrence Baker DDS,27,Female,2723.59,"Mullins, Griffin and Arnold",Food,Chennai,08-07-2025 07:31,0,1,5,1
TXN1645,Frank Collins,30,Female,1901.68,Allen Inc,Fashion,Mumbai,01-08-2025 02:19,0,0,0,0
TXN1646,Heidi Grant,53,Female,4744.74,"Gray, Gutierrez and Potts",Grocery,Mumbai,26-11-2025 00:54,1,0,5,1
TXN1647,Christina Jackson,34,Male,4531.27,"Cardenas, Craig and Mitchell",Fuel,Mumbai,13-04-2026 17:16,1,0,3,1
TXN1648,Jason Acevedo,43,Male,3390.94,"Johnson, Mcknight and Watkins",Healthcare,Bangalore,01-06-2025 05:13,0,0,0,0
TXN1649,Karen Chaney,57,Female,666.28,"Romero, Long and Richard",Fuel,Delhi,28-07-2025 05:48,1,0,1,0
TXN1650,Mary Mccarthy,64,Male,4037.71,Baldwin-Hernandez,Electronics,Bangalore,26-11-2025 23:35,1,0,4,1
TXN1651,Denise Fernandez,42,Male,3867.98,Mckenzie-Fletcher,Grocery,Gurgaon,30-04-2026 07:44,1,1,5,1
TXN1652,Mark Williams,29,Male,16.75,"Carney, Sullivan and Bullock",Entertainment,Gurgaon,25-03-2026 07:05,1,1,4,1
TXN1653,Richard Harper,24,Female,4397.48,Alvarez-Williams,Electronics,Gurgaon,04-07-2025 19:09,0,0,2,0
TXN1654,Ryan Taylor,25,Female,3918.16,Rodriguez Group,Electronics,Delhi,02-10-2025 04:33,1,0,4,1
TXN1655,Austin Morales,39,Female,770.12,White PLC,Fashion,Delhi,24-01-2026 01:12,0,1,0,0
TXN1656,Cheryl Oliver,46,Male,1240.55,"Mcdonald, Jones and Gutierrez",Entertainment,Mumbai,14-10-2025 12:41,0,0,3,0
TXN1657,Sandra Gonzalez,43,Female,2915.22,"Dunn, Morgan and Hughes",Fuel,Chennai,23-01-2026 18:46,0,1,4,1
TXN1658,Brandon Tyler,49,Male,3258.28,Reynolds and Sons,Entertainment,Mumbai,10-06-2025 13:09,0,0,3,0
TXN1659,Katherine Smith,39,Female,1834.75,Lester-Russell,Food,Mumbai,09-03-2026 16:34,1,1,1,0
TXN1660,April Macdonald,43,Female,4237.5,Ryan Ltd,Fashion,Mumbai,10-07-2025 09:30,0,0,4,1
TXN1661,Megan Ware,25,Female,3183.41,"Thomas, Snyder and Hall",Online Shopping,Gurgaon,21-05-2025 16:58,0,0,0,0
TXN1662,Jeffery Oneal,66,Female,4737.5,Padilla-Knox,Grocery,Gurgaon,25-01-2026 03:47,0,1,3,0
TXN1663,Stephanie Peterson,64,Female,312.54,"Taylor, Baldwin and Kane",Food,Delhi,14-11-2025 10:15,0,0,0,0
TXN1664,Sheila Webster,67,Male,49.13,Barker and Sons,Fashion,Delhi,03-07-2025 19:30,1,0,5,1
TXN1665,Angela Michael,50,Female,4790.09,"Wilson, Delgado and Calhoun",Entertainment,Gurgaon,23-09-2025 13:09,1,1,4,1
TXN1666,Jesse Elliott,38,Male,4811.93,"Smith, Carroll and Anderson",Online Shopping,Gurgaon,17-07-2025 06:23,0,1,5,1
TXN1667,Jessica Lowe,27,Female,909.74,Chavez-Callahan,Healthcare,Mumbai,27-09-2025 01:11,1,0,5,1
TXN1668,Kimberly Swanson,46,Female,2411.85,Garcia Ltd,Fuel,Gurgaon,14-09-2025 16:08,1,0,0,0
TXN1669,Rebecca Greene,65,Female,4974.96,Doyle-Nelson,Grocery,Mumbai,18-03-2026 17:10,0,0,3,0
TXN1670,Kevin Campbell,61,Female,4803.53,Castaneda LLC,Online Shopping,Gurgaon,09-08-2025 00:06,0,0,3,1
TXN1671,Mikayla Brown,65,Female,2039.3,"Stone, Nguyen and Richardson",Online Shopping,Gurgaon,01-11-2025 16:30,1,0,4,1
TXN1672,Betty Smith,42,Female,4597.74,Richmond and Sons,Fashion,Delhi,30-06-2025 21:47,1,0,1,1
TXN1673,Jeffrey Savage,43,Male,80.81,"Newman, Williams and Jones",Electronics,Gurgaon,19-01-2026 09:12,0,0,2,0
TXN1674,Casey Turner,51,Male,3494.57,Norris-Hammond,Food,Mumbai,12-07-2025 07:25,0,1,1,0
TXN1675,Richard Reed,51,Male,3788.98,"Sanchez, Allen and Ford",Entertainment,Mumbai,17-12-2025 18:33,0,1,5,1
TXN1676,Adam Fuller,49,Female,1556.9,Odonnell-Torres,Electronics,Delhi,03-02-2026 02:58,1,1,0,0
TXN1677,Alison Glover,37,Female,2829.78,White Group,Fashion,Pune,30-05-2025 05:57,1,0,0,0
TXN1678,Misty Beltran,54,Female,55.1,Olson PLC,Electronics,Gurgaon,26-01-2026 17:58,0,0,4,1
TXN1679,Maurice Ortega,41,Male,4042.32,"Jenkins, Smith and Phillips",Electronics,Pune,13-05-2025 01:46,0,1,2,0
TXN1680,Edward Frederick,39,Female,2149.22,Jennings-Wagner,Entertainment,Bangalore,24-05-2025 00:57,1,1,4,1
TXN1681,Kenneth Perez,62,Female,601.33,Holloway-Lewis,Grocery,Mumbai,15-08-2025 05:45,1,1,2,0
TXN1682,Andrea Pierce,51,Male,4966.34,Perry Inc,Entertainment,Delhi,28-11-2025 20:52,1,1,2,1
TXN1683,Aaron Edwards,37,Male,462.7,Lucas-Nguyen,Grocery,Chennai,03-02-2026 01:06,1,1,0,0
TXN1684,Brian Hall,56,Female,2889.84,"Thomas, Johnson and Henderson",Grocery,Bangalore,13-10-2025 11:23,1,1,4,1
TXN1685,Rachael Smith,69,Female,1937.75,Tanner-Osborne,Fuel,Chennai,07-11-2025 10:37,0,0,0,0
TXN1686,Stephanie Lewis,67,Male,4512.16,"Edwards, Leonard and Johnson",Fashion,Chennai,04-12-2025 15:21,1,1,3,1
TXN1687,John Porter,40,Female,2534.73,"Ramos, Williams and Sullivan",Entertainment,Pune,16-10-2025 19:00,0,0,4,1
TXN1688,Dana Horne,18,Female,884.36,Wilson-Mora,Food,Gurgaon,18-05-2025 03:56,1,1,0,0
TXN1689,Catherine Guerrero,46,Male,2162.59,"Wells, Holder and Smith",Online Shopping,Mumbai,24-08-2025 16:45,0,1,2,0
TXN1690,Tammy Morales,38,Female,2588.32,"Collins, Koch and Summers",Travel,Pune,29-07-2025 09:22,0,0,4,1
TXN1691,Katherine Wilson,24,Male,4471.53,"Reed, Smith and Harris",Food,Delhi,14-06-2025 20:36,0,0,4,1
TXN1692,Tammy Schmidt,31,Female,3904.02,"Brown, Mendoza and Lopez",Grocery,Bangalore,10-05-2025 08:26,0,1,1,0
TXN1693,Andrew Kelly,69,Female,1030.26,Bush-Ellis,Fuel,Pune,27-03-2026 12:22,1,0,5,1
TXN1694,Victoria James,45,Male,3183.85,Pearson Inc,Food,Bangalore,17-06-2025 13:06,1,1,4,1
TXN1695,Patrick Gentry,18,Male,2052.97,"Graham, Davenport and Jones",Fuel,Pune,31-07-2025 20:05,1,1,1,0
TXN1696,Sylvia Powers,46,Male,3857.9,Robinson Ltd,Fashion,Chennai,04-05-2026 01:07,0,1,0,0
TXN1697,Jacqueline Nelson,66,Male,2700.08,"Carter, Robinson and Elliott",Entertainment,Delhi,01-09-2025 08:18,0,0,4,1
TXN1698,Jennifer Davidson,22,Male,1965.2,"Guerra, Williams and Martin",Food,Chennai,07-11-2025 18:44,0,1,4,1
TXN1699,Walter Jackson,23,Female,282.63,Allen-Schroeder,Online Shopping,Delhi,20-12-2025 20:34,0,1,5,1
TXN1700,Thomas Moore,38,Male,1526.67,"Washington, Ramirez and Frye",Travel,Pune,04-05-2026 09:19,0,0,3,0
TXN1701,Jessica Hernandez,45,Female,1557.32,Mcclure Group,Fashion,Chennai,10-09-2025 19:36,1,1,4,1
TXN1702,Christina Hancock,40,Female,3052.06,Parker-Reeves,Healthcare,Gurgaon,07-04-2026 23:16,1,0,2,1
TXN1703,Nicole Ward,68,Female,916.25,Henderson-Torres,Fashion,Chennai,21-03-2026 06:05,1,0,5,1
TXN1704,Martin Franklin,38,Male,2716.93,Jackson-Henry,Online Shopping,Chennai,08-09-2025 11:42,1,1,1,0
TXN1705,Troy Gross,27,Female,113.15,Jackson Ltd,Electronics,Gurgaon,26-11-2025 19:24,0,1,2,0
TXN1706,Michael Robertson,49,Female,221.69,Chandler-Curtis,Healthcare,Bangalore,07-08-2025 23:53,1,1,3,0
TXN1707,Sierra Berg,64,Male,3574.98,Holmes-Francis,Travel,Pune,15-05-2025 21:52,0,0,0,0
TXN1708,Joshua Williams,42,Female,868.73,"Jenkins, Hill and Williams",Healthcare,Chennai,15-02-2026 19:17,0,0,1,0
TXN1709,Samuel Thornton,57,Female,909.18,"Mccullough, Webb and Robinson",Fashion,Bangalore,22-10-2025 02:54,1,1,1,0
TXN1710,Patricia Wong,56,Female,4253.85,Owens-Cole,Grocery,Pune,28-06-2025 11:07,0,1,2,0
TXN1711,Monica Houston,58,Male,984.25,Molina PLC,Online Shopping,Chennai,17-12-2025 22:35,1,1,3,0
TXN1712,Christopher Parks,69,Female,795.06,Butler Inc,Travel,Chennai,04-06-2025 11:29,0,1,4,1
TXN1713,Michael Young,18,Male,1566.8,"Gonzalez, Werner and Reid",Fuel,Mumbai,10-08-2025 00:09,1,0,3,0
TXN1714,James Bell,35,Female,90.15,Potter Ltd,Electronics,Mumbai,25-03-2026 08:06,1,0,5,1
TXN1715,Kimberly Brown,50,Female,4851.58,Daniel-Rogers,Entertainment,Bangalore,30-10-2025 05:37,1,1,2,1
TXN1716,Jeffrey Harris,46,Female,4087.47,Lewis-Moore,Fuel,Delhi,20-11-2025 08:48,1,0,0,1
TXN1717,Benjamin Perez,22,Male,3595.09,Bartlett LLC,Fuel,Mumbai,24-04-2026 12:06,0,1,2,0
TXN1718,Drew Sanchez,29,Female,1141.37,"West, Mcbride and York",Entertainment,Delhi,25-03-2026 18:16,0,0,3,0
TXN1719,William Todd,48,Male,1555.84,Caldwell-King,Healthcare,Gurgaon,08-12-2025 01:45,1,0,5,1
TXN1720,Justin Rose,68,Female,2512.56,Garcia Ltd,Travel,Delhi,13-06-2025 21:27,1,1,2,0
TXN1721,Patrick Clark,67,Male,4165.82,Maldonado-Lawson,Healthcare,Chennai,13-02-2026 09:23,0,0,3,0
TXN1722,Walter Reed,33,Female,822.45,Evans-Barrera,Fashion,Mumbai,14-01-2026 15:48,0,0,2,0
TXN1723,David Mckay,22,Female,1771.26,Bass PLC,Electronics,Mumbai,30-01-2026 22:44,1,1,3,0
TXN1724,Marie Mendez,31,Female,3031.47,Padilla-Cohen,Entertainment,Gurgaon,10-03-2026 02:51,1,0,0,1
TXN1725,Travis Jones,36,Male,3390.93,"Acosta, Pena and Romero",Online Shopping,Mumbai,21-03-2026 21:37,1,0,0,1
TXN1726,Jennifer Bryant,30,Female,3926.46,Kidd PLC,Online Shopping,Mumbai,17-02-2026 05:27,0,0,2,0
TXN1727,Robin West,46,Male,515.85,Hamilton Ltd,Food,Chennai,08-04-2026 04:23,1,1,1,0
TXN1728,Eric Gardner,58,Male,4902.04,Walker and Sons,Electronics,Gurgaon,01-10-2025 18:24,1,0,1,1
TXN1729,Oscar Robinson,23,Male,2743.45,"Johnson, Young and Reynolds",Grocery,Bangalore,23-06-2025 19:36,1,1,1,0
TXN1730,Amy Thompson,43,Female,2915.09,Nguyen-Martin,Entertainment,Chennai,30-09-2025 11:29,0,1,2,0
TXN1731,Jacqueline Fox,20,Female,1034.61,Bell-Gray,Healthcare,Mumbai,28-05-2025 01:25,0,1,1,0
TXN1732,Michelle Morton,41,Male,3287.21,Flores-Martinez,Food,Mumbai,15-04-2026 16:46,0,0,2,0
TXN1733,Jennifer Sexton,46,Male,4628.36,Brown LLC,Online Shopping,Mumbai,17-04-2026 18:47,0,1,3,1
TXN1734,Lindsey Brooks,61,Male,2295.53,Barnes and Sons,Entertainment,Chennai,19-06-2025 07:07,1,0,5,1
TXN1735,Sarah Logan,20,Male,1872.57,Norris-Anderson,Electronics,Chennai,28-07-2025 18:32,0,0,0,0
TXN1736,Sarah Anderson,49,Male,3053.94,Wiggins-Robinson,Entertainment,Gurgaon,16-09-2025 23:42,1,0,3,1
TXN1737,Michael Salas,19,Female,4331.82,Valdez Ltd,Fuel,Chennai,03-03-2026 09:15,0,0,0,0
TXN1738,Abigail Page,27,Male,3065.17,Evans PLC,Fashion,Gurgaon,26-06-2025 05:50,0,1,4,1
TXN1739,Alexander Garner,39,Male,3129.77,"Anderson, Young and Berry",Entertainment,Delhi,12-04-2026 15:13,0,1,0,0
TXN1740,Angela Smith,66,Male,1934.21,"Edwards, Mata and Pierce",Electronics,Gurgaon,30-04-2026 11:32,0,0,3,0
TXN1741,Adam Malone,36,Female,4788.33,"Lewis, Vance and Prince",Online Shopping,Mumbai,23-02-2026 14:55,1,1,1,1
TXN1742,Kerri Torres,49,Female,3365.58,Garrett PLC,Travel,Delhi,12-11-2025 22:24,1,0,1,1
TXN1743,Karen Perkins,67,Female,3716.7,"Carr, Johnston and Cameron",Healthcare,Mumbai,11-11-2025 00:49,0,0,2,0
TXN1744,Kimberly Alexander,38,Male,4573.6,Miller-Orozco,Electronics,Pune,10-08-2025 00:12,1,0,2,1
TXN1745,Daniel Becker,26,Male,2197.54,Bowman-Todd,Online Shopping,Delhi,01-09-2025 10:58,0,1,0,0
TXN1746,Heather Martin,58,Male,1217.69,Brown Ltd,Fuel,Bangalore,07-10-2025 15:01,1,1,0,0
TXN1747,Amber Kramer,40,Male,259.59,"Jones, Rodriguez and Wong",Electronics,Mumbai,22-03-2026 02:44,0,1,5,1
TXN1748,Caleb Joseph,22,Female,394.95,"Watkins, Calderon and Nguyen",Healthcare,Gurgaon,21-07-2025 20:30,0,0,4,1
TXN1749,Christopher Perry,67,Male,3666.34,Little Group,Grocery,Mumbai,28-06-2025 03:30,0,1,1,0
TXN1750,Michael Huff,47,Female,4757.94,"Martinez, Shaffer and Collins",Fuel,Pune,20-12-2025 10:03,1,0,2,1
TXN1751,Zachary Hammond,53,Female,4664.23,"Rodriguez, Jones and Herrera",Healthcare,Mumbai,19-02-2026 03:55,0,1,2,0
TXN1752,Elaine Davis,27,Female,2572.92,Rivera Inc,Fuel,Bangalore,05-02-2026 14:33,1,1,2,0
TXN1753,Christopher Thomas,63,Female,1861.85,"Massey, Mccall and Flores",Travel,Delhi,23-02-2026 21:58,0,0,0,0
TXN1754,Renee Salazar,56,Male,1351.58,Wright and Sons,Electronics,Gurgaon,28-07-2025 02:47,1,1,4,1
TXN1755,Hayden Gomez,26,Male,184.69,Schroeder Inc,Entertainment,Bangalore,01-11-2025 07:39,0,0,4,1
TXN1756,Jessica Jenkins,60,Female,3193.39,Bolton-Hickman,Fuel,Delhi,19-09-2025 20:05,1,1,1,1
TXN1757,Michael Carter,60,Male,4682.04,"Caldwell, Rush and Orr",Electronics,Bangalore,04-02-2026 10:07,1,0,5,1
TXN1758,Donald Hull,28,Male,2998.24,"Clarke, Williamson and Guzman",Healthcare,Pune,15-10-2025 00:19,0,1,4,1
TXN1759,Megan Chandler,60,Male,2460.57,Pham-Wells,Fuel,Bangalore,17-06-2025 13:40,1,0,2,0
TXN1760,Brian Hayes,31,Male,67.35,"Farmer, Peterson and Williams",Grocery,Chennai,07-01-2026 03:03,0,1,5,1
TXN1761,Grant Wade,38,Female,810.71,Mcdowell-Byrd,Travel,Delhi,25-12-2025 11:31,1,1,3,0
TXN1762,Daniel Brown,38,Male,3736.42,Pearson LLC,Healthcare,Bangalore,18-01-2026 13:21,0,0,2,0
TXN1763,Jonathan Conway,52,Female,4031.16,Armstrong Ltd,Entertainment,Mumbai,30-12-2025 00:29,0,1,3,0
TXN1764,Benjamin Lewis,44,Female,2579.88,Bryant Ltd,Fuel,Delhi,14-04-2026 06:43,1,1,3,0
TXN1765,Albert Ramirez,41,Female,3948.57,"Hill, Griffin and Fernandez",Electronics,Gurgaon,30-06-2025 14:09,0,0,4,1
TXN1766,Thomas Fisher,53,Female,3164.76,Schmitt PLC,Entertainment,Delhi,11-11-2025 17:43,0,0,0,0
TXN1767,Michael Johnson,66,Female,521.81,Craig-Andrews,Online Shopping,Pune,21-12-2025 21:50,0,1,4,1
TXN1768,Katie Douglas,52,Female,1750.96,Williams-Smith,Healthcare,Delhi,09-01-2026 22:59,0,1,0,0
TXN1769,Ryan Madden,29,Female,4295.23,Trevino-Lee,Online Shopping,Pune,28-06-2025 06:32,1,1,4,1
TXN1770,Sheila Pham,64,Female,3371.49,Johnson and Sons,Electronics,Delhi,17-12-2025 13:49,0,0,4,1
TXN1771,Angela Gomez,34,Female,3705.72,"Collins, Hurst and Chung",Healthcare,Chennai,12-02-2026 02:04,1,1,5,1
TXN1772,Robert Lindsey,61,Male,2579.52,Smith-Moreno,Grocery,Mumbai,08-12-2025 06:08,1,0,5,1
TXN1773,Miranda Ewing,34,Female,2076.86,Ball Inc,Electronics,Bangalore,05-01-2026 17:54,0,0,3,0
TXN1774,Kyle Johnson,68,Male,1119.58,Rivera-Lawrence,Entertainment,Mumbai,18-10-2025 18:13,1,0,2,0
TXN1775,Derek Oconnor,31,Female,842.99,Mcpherson Group,Electronics,Gurgaon,21-03-2026 06:22,0,0,5,1
TXN1776,Kelly Weber,32,Female,3749.46,"Russell, Lopez and Smith",Fuel,Chennai,06-12-2025 19:58,0,1,4,1
TXN1777,Cindy Lopez,26,Male,2084.72,Spencer-Fields,Online Shopping,Chennai,19-04-2026 01:31,0,1,1,0
TXN1778,April Hammond,18,Female,1026.3,Estrada-Wiggins,Online Shopping,Mumbai,18-05-2025 09:28,0,0,5,1
TXN1779,Nancy Lawrence,18,Male,3160.78,Baxter PLC,Entertainment,Chennai,10-09-2025 14:53,1,1,0,1
TXN1780,Michael Lee,46,Female,2201.09,Marshall-Melton,Food,Bangalore,28-05-2025 11:34,1,1,4,1
TXN1781,Jermaine Allen,22,Female,3826.36,Ferguson-Callahan,Fuel,Mumbai,30-04-2026 11:02,0,1,4,1
TXN1782,Jennifer Cooper,18,Female,100.44,Wells-Perez,Online Shopping,Bangalore,20-04-2026 17:16,0,0,2,0
TXN1783,Mr. Edwin Hawkins MD,20,Male,2807.78,Ruiz-Smith,Fashion,Chennai,10-01-2026 17:09,1,0,1,0
TXN1784,Nicholas Pearson,33,Male,59.79,Pineda and Sons,Online Shopping,Pune,02-12-2025 18:45,1,0,0,0
TXN1785,Lawrence Bryant DDS,46,Female,4108.73,Moore LLC,Online Shopping,Gurgaon,05-06-2025 18:50,1,1,3,1
TXN1786,Melissa Phillips,68,Female,1434.69,Allen Ltd,Grocery,Pune,20-10-2025 14:12,0,0,2,0
TXN1787,Mr. Marc Faulkner II,36,Female,4276.32,Reeves PLC,Travel,Delhi,10-08-2025 01:30,0,0,4,1
TXN1788,Benjamin Johnston,63,Female,1945.25,Robinson and Sons,Travel,Bangalore,17-09-2025 09:50,1,0,1,0
TXN1789,Lorraine Hardy,49,Male,219.51,Newton-Glover,Fashion,Mumbai,01-05-2026 15:54,0,1,0,0
TXN1790,Charles Mayo,57,Female,4840.65,Parker-Smith,Electronics,Pune,29-09-2025 07:44,0,1,0,0
TXN1791,William Best,62,Male,2257.89,"Russo, Pham and Garza",Online Shopping,Chennai,08-06-2025 14:47,1,0,3,0
TXN1792,Anthony Hinton,46,Female,2799.71,Hall Inc,Entertainment,Gurgaon,29-09-2025 01:22,1,0,2,0
TXN1793,John Delgado,31,Male,1868.94,"Michael, Obrien and Martin",Fashion,Mumbai,09-03-2026 05:37,1,0,2,0
TXN1794,David Bauer,69,Female,236.14,"Freeman, Owens and Riddle",Online Shopping,Chennai,20-01-2026 17:39,0,0,5,1
TXN1795,Gregory Cook,66,Female,1872.47,Mcdowell-Martinez,Fuel,Mumbai,30-11-2025 01:45,0,0,0,0
TXN1796,James Gray,53,Male,3834.91,Marks Inc,Online Shopping,Delhi,30-08-2025 22:53,1,0,4,1
TXN1797,Lisa Gibson,56,Female,3390.59,"Ferguson, Howell and Ramirez",Fashion,Pune,11-10-2025 01:04,1,0,2,1
TXN1798,Scott Simmons,61,Male,3713.84,"Shaw, Malone and Barrett",Fashion,Delhi,25-02-2026 19:13,1,1,5,1
TXN1799,Jessica Hughes,46,Male,801.81,Chambers-Freeman,Grocery,Mumbai,05-10-2025 01:20,1,0,1,0
TXN1800,Sandra Scott,53,Female,4264.4,Torres-Jones,Fuel,Pune,04-09-2025 05:59,1,0,3,1
TXN1801,David Clark,59,Female,2080.71,Gallagher and Sons,Online Shopping,Mumbai,13-08-2025 06:25,0,0,2,0
TXN1802,Tracy Stout,57,Male,3002.86,"Lewis, Sanchez and Wilson",Entertainment,Pune,02-02-2026 16:31,1,0,3,1
TXN1803,Brenda Lee,28,Female,947.72,Raymond-Ramirez,Food,Mumbai,16-02-2026 01:51,1,1,3,0
TXN1804,Mark Pierce,68,Female,4110.94,"Smith, Solis and Johnson",Fashion,Mumbai,12-12-2025 11:03,1,0,0,1
TXN1805,Justin Bray,64,Male,3187.44,Reeves PLC,Healthcare,Gurgaon,28-09-2025 03:11,0,0,4,1
TXN1806,Valerie Ibarra,49,Male,962.72,"Nelson, Rivera and Summers",Healthcare,Gurgaon,17-01-2026 15:14,0,1,3,0
TXN1807,Jacqueline Rios,24,Female,1330.53,Ortega PLC,Online Shopping,Chennai,13-10-2025 00:09,1,0,5,1
TXN1808,Raymond Jones,41,Female,451.04,Baldwin-Willis,Online Shopping,Pune,15-05-2025 08:29,1,1,0,0
TXN1809,Donna Lopez,45,Male,1093.98,"West, Hanna and Marsh",Fashion,Chennai,23-11-2025 06:35,0,1,4,1
TXN1810,William Phelps,38,Male,4443.44,"Lam, Smith and Watson",Electronics,Mumbai,17-02-2026 22:41,0,0,5,1
TXN1811,Ashley Mendez,67,Male,3921.02,"Bentley, Cooper and Garner",Food,Chennai,02-10-2025 03:55,1,0,2,1
TXN1812,Jessica Hubbard,57,Male,3683.78,Flores-Obrien,Online Shopping,Chennai,23-01-2026 15:03,1,0,1,1
TXN1813,April Cooper,19,Male,3742.54,Jones-Wiley,Grocery,Gurgaon,06-11-2025 21:53,1,0,2,1
TXN1814,Donald Wong,37,Male,4516.44,Morse-Barrett,Electronics,Delhi,24-07-2025 18:38,0,1,4,1
TXN1815,Deborah Lam,44,Male,1215.07,"Wallace, Mendoza and Williams",Food,Bangalore,15-12-2025 12:28,1,1,0,0
TXN1816,Jessica Mann,52,Female,121.91,"Gilmore, Martin and Ford",Entertainment,Gurgaon,01-11-2025 06:50,1,0,5,1
TXN1817,Michael Wilson,28,Female,78.36,Jackson-Miller,Electronics,Pune,07-07-2025 07:06,0,0,5,1
TXN1818,Eddie Martin,55,Male,95.58,Small LLC,Electronics,Bangalore,13-01-2026 11:09,0,1,3,0
TXN1819,Crystal Mullen,49,Female,671.9,"Taylor, Harvey and Johnson",Electronics,Bangalore,24-08-2025 16:43,1,1,2,0
TXN1820,Katie Dorsey,20,Female,3126.82,Price-Porter,Grocery,Gurgaon,31-05-2025 18:22,0,0,0,0
TXN1821,Marvin Anderson,21,Male,4953.49,"Hernandez, Dorsey and Mitchell",Entertainment,Pune,18-04-2026 17:39,1,0,1,1
TXN1822,Roger Guerrero,60,Female,2898.41,Foster-Burke,Healthcare,Delhi,20-03-2026 09:18,0,0,2,0
TXN1823,Rodney Wright,63,Male,1863.71,"Johnson, Gonzalez and Webb",Grocery,Pune,09-04-2026 22:42,1,0,4,1
TXN1824,Kimberly Smith,68,Female,2220.87,Garza-York,Food,Chennai,18-03-2026 23:47,1,0,0,0
TXN1825,Shelby Mccormick,59,Female,3578.35,"Coleman, Jones and Andrews",Online Shopping,Mumbai,23-04-2026 17:09,0,0,2,0
TXN1826,Angela Livingston PhD,35,Male,1818.53,"Carson, Carpenter and Castro",Fashion,Mumbai,06-11-2025 09:45,0,0,2,0
TXN1827,Katelyn Cooper,38,Male,3161.9,Sharp Ltd,Online Shopping,Gurgaon,29-05-2025 18:42,0,1,0,0
TXN1828,Cynthia Hart,58,Male,358.31,"Smith, Santos and Norton",Fashion,Delhi,03-06-2025 03:34,0,1,3,0
TXN1829,Joseph Keller,18,Female,904.99,"Wilson, Stein and Miller",Healthcare,Mumbai,05-10-2025 09:54,0,0,0,0
TXN1830,Patrick Smith,46,Female,4744.23,"Nguyen, Jordan and Richards",Electronics,Mumbai,16-01-2026 02:46,1,1,2,1
TXN1831,Ryan Andrews,60,Female,2273.36,Jensen-Carter,Healthcare,Pune,15-07-2025 06:21,1,0,5,1
TXN1832,Jonathan Freeman,55,Female,2684.32,"Duke, Blair and Stuart",Healthcare,Gurgaon,04-11-2025 15:28,0,0,1,0
TXN1833,Shane Kerr,54,Female,4170.62,"Lopez, Williams and Taylor",Food,Mumbai,19-06-2025 23:47,1,1,1,1
TXN1834,Jesus Russell,28,Female,2968.27,Martinez-Hoffman,Travel,Chennai,12-07-2025 06:21,1,1,4,1
TXN1835,Sarah Arnold,57,Female,1161.67,Bond LLC,Fuel,Bangalore,10-10-2025 07:49,1,1,5,1
TXN1836,Bryan Brown,60,Male,1064.05,Thompson-Adkins,Travel,Chennai,23-03-2026 12:45,0,1,2,0
TXN1837,Richard Young,40,Male,1439.73,Brown-Wilkinson,Online Shopping,Mumbai,24-02-2026 00:50,1,0,3,0
TXN1838,Ashley Gardner,54,Male,4487.86,Anderson-Klein,Grocery,Pune,10-09-2025 04:44,0,1,4,1
TXN1839,Matthew Adams,47,Male,648.41,Casey PLC,Grocery,Pune,18-09-2025 06:46,1,1,3,0
TXN1840,John Martinez,66,Male,3349.85,Mendez Group,Healthcare,Gurgaon,13-07-2025 08:55,0,1,2,0
TXN1841,Robert Miller,51,Male,364.46,"Williams, Ramos and Sherman",Fuel,Pune,09-05-2025 01:42,0,1,3,0
TXN1842,Kyle Woodward,67,Female,1350.13,Hill Ltd,Online Shopping,Delhi,16-03-2026 13:04,0,0,3,0
TXN1843,Kelly Morrison,20,Male,4926.67,"Lowe, Hill and Mccoy",Fuel,Mumbai,15-07-2025 20:01,0,0,3,0
TXN1844,Joshua Olson,40,Female,3993.48,Vaughn LLC,Healthcare,Delhi,17-01-2026 20:12,0,1,5,1
TXN1845,Heather Williams,27,Male,1289.75,Williams-Edwards,Electronics,Bangalore,20-03-2026 00:28,1,0,3,0
TXN1846,Ronald Stevenson,54,Male,858.88,Henderson Inc,Food,Pune,03-05-2026 10:03,1,1,5,1
TXN1847,Michael Rogers,19,Female,4148.28,Elliott-Smith,Fuel,Delhi,26-04-2026 14:09,0,1,5,1
TXN1848,Tiffany White,22,Male,2397.7,Harris-Flores,Online Shopping,Chennai,14-08-2025 19:55,1,1,2,0
TXN1849,Ronald Maynard,61,Male,1375.47,"Lopez, Scott and Moran",Entertainment,Chennai,29-05-2025 11:40,1,1,1,0
TXN1850,Emily Briggs,59,Male,1416.78,Johnson and Sons,Online Shopping,Bangalore,23-09-2025 19:19,1,0,4,1
TXN1851,Vanessa Suarez,42,Female,2875.69,Ponce Inc,Healthcare,Bangalore,21-01-2026 13:26,1,1,4,1
TXN1852,Justin Mcgrath,34,Male,3828.15,"Garcia, Rangel and Nicholson",Online Shopping,Mumbai,28-03-2026 08:15,1,0,2,1
TXN1853,Crystal Calderon,38,Male,2452.07,Vargas-Lucero,Electronics,Pune,11-10-2025 19:29,1,0,3,0
TXN1854,Johnny Gonzalez,55,Male,4192.77,"Hester, Carter and Grant",Travel,Mumbai,15-06-2025 00:53,1,0,1,1
